GEOID,NAME,total_pop,black_pop,pct_black,median_income,poverty_rate,low_income,nearest_store_km,store_count_5km,service_area_pct,beauty_access_score,underserved_index,hotspot_flag,hotspot_cluster
37031970402,Census Tract 9704.02; Carteret County; North Carolina,1477,245,16.587677725118482,50938.0,21.132596685082873,False,53.607525319667474,0,0.0,0.0,0.265,False,-1
37031970502,Census Tract 9705.02; Carteret County; North Carolina,2286,43,1.8810148731408576,87996.0,4.2105263157894735,False,49.752963152619806,0,0.0,0.0,0.1597,False,-1
37031970805,Census Tract 9708.05; Carteret County; North Carolina,1727,0,0.0,63083.0,11.580775911986104,False,34.42072895206456,0,0.0,0.0,0.1576,False,-1
37031970903,Census Tract 9709.03; Carteret County; North Carolina,1161,6,0.516795865633075,87000.0,4.7372954349698535,False,40.72587852935152,0,0.0,0.0,0.1479,False,-1
37031970101,Census Tract 9701.01; Carteret County; North Carolina,953,38,3.987408184679958,48929.0,14.893617021276595,False,70.02721466368492,0,0.0,0.0,0.2119,False,-1
37031970301,Census Tract 9703.01; Carteret County; North Carolina,3950,810,20.506329113924053,51142.0,9.273570324574962,False,50.24478681905762,0,0.0,0.0,0.2485,False,-1
37031970503,Census Tract 9705.03; Carteret County; North Carolina,2175,146,6.712643678160919,51125.0,16.413793103448278,False,50.953878077646436,0,0.0,0.0,0.2108,False,-1
37119005916,Census Tract 59.16; Mecklenburg County; North Carolina,2567,1433,55.82391897156214,42359.0,13.916111328890631,False,4.125769421296341,2,94.11465150070397,0.7791195948578107,0.365,True,0
37119003808,Census Tract 38.08; Mecklenburg County; North Carolina,6615,1904,28.78306878306878,45135.0,23.30952742744264,False,1.3585272506965553,13,99.99999999999997,1.9652305366591079,0.2759,False,-1
37119005918,Census Tract 59.18; Mecklenburg County; North Carolina,5465,1792,32.79048490393413,117569.0,3.311985361390668,False,9.41090848270199,0,0.0,0.0,0.2494,False,-1
37071031004,Census Tract 310.04; Gaston County; North Carolina,2915,358,12.281303602058319,52083.0,16.22641509433962,False,12.60577191068309,0,0.0,0.0,0.201,False,-1
37071031202,Census Tract 312.02; Gaston County; North Carolina,2363,273,11.55311045281422,41750.0,20.691642651296828,False,10.456255000839969,0,0.0,0.0,0.2074,False,-1
37071032505,Census Tract 325.05; Gaston County; North Carolina,4064,1520,37.40157480314961,65525.0,17.322834645669293,False,18.133208092994394,0,0.0,0.0,0.3105,True,1
37119002100,Census Tract 21; Mecklenburg County; North Carolina,3045,537,17.635467980295566,56432.0,7.73747841105354,False,1.771809845954088,4,100.0,1.3136288998357963,0.1921,False,-1
37119002300,Census Tract 23; Mecklenburg County; North Carolina,3178,2916,91.75582127123977,20779.0,58.02391441157961,True,2.195690210553484,6,100.0,1.8879798615481436,0.7695,True,0
37119002400,Census Tract 24; Mecklenburg County; North Carolina,3102,159,5.1257253384912955,90679.0,6.164383561643835,False,3.0691999768688056,8,100.0,2.5789813023855577,0.1381,False,-1
37019020504,Census Tract 205.04; Brunswick County; North Carolina,2132,152,7.129455909943714,86250.0,2.298311444652908,False,13.47521478690393,0,0.0,0.0,0.1459,False,-1
37019020201,Census Tract 202.01; Brunswick County; North Carolina,6459,1111,17.20080507818548,69309.0,19.06463642013673,False,11.82447652238361,0,0.0,0.0,0.2274,False,-1
37019020307,Census Tract 203.07; Brunswick County; North Carolina,138,0,0.0,158750.0,2.898550724637681,False,39.62740683796316,0,0.0,0.0,0.1403,False,-1
37119002500,Census Tract 25; Mecklenburg County; North Carolina,2335,176,7.537473233404711,92904.0,5.078125,False,3.5127739253322035,6,99.99999999999996,2.569593147751606,0.1455,False,-1
37019020308,Census Tract 203.08; Brunswick County; North Carolina,2377,0,0.0,94792.0,4.006748207507381,False,43.725267074593766,0,0.0,0.0,0.1465,False,-1
37119003201,Census Tract 32.01; Mecklenburg County; North Carolina,2553,153,5.992949471210341,77943.0,5.287896592244419,False,0.41814889699201707,6,100.0,2.3501762632197414,0.1373,False,-1
37031970504,Census Tract 9705.04; Carteret County; North Carolina,1778,7,0.39370078740157477,100208.0,1.6310461192350956,False,52.40903030812914,0,0.0,0.0,0.1494,False,-1
37007920100,Census Tract 9201; Anson County; North Carolina,2804,1520,54.20827389443652,38551.0,15.620542082738945,True,44.97327965616241,0,0.0,0.0,0.547,False,-1
37007920400,Census Tract 9204; Anson County; North Carolina,2283,1690,74.02540516863776,29946.0,31.668856767411302,True,37.71682432696918,0,0.0,0.0,0.6616,False,-1
37007920600,Census Tract 9206; Anson County; North Carolina,3555,1749,49.19831223628692,47670.0,16.130851663846588,False,53.588285053085876,0,0.0,0.0,0.3851,False,-1
37007920200,Census Tract 9202; Anson County; North Carolina,1751,669,38.20673900628213,53269.0,25.585379782981153,False,27.69644724516077,0,0.0,0.0,0.3424,False,-1
37031970602,Census Tract 9706.02; Carteret County; North Carolina,1086,0,0.0,103609.0,0.3683241252302026,False,45.915293191865075,0,0.0,0.0,0.1392,False,-1
37031970603,Census Tract 9706.03; Carteret County; North Carolina,1351,16,1.1843079200592153,52083.0,21.169504071058476,False,44.45676075837183,0,0.0,0.0,0.1948,False,-1
37127011501,Census Tract 115.01; Nash County; North Carolina,2921,749,25.641903457719962,42656.0,22.747516272696128,False,27.109593242759342,0,0.0,0.0,0.2837,False,-1
37031970701,Census Tract 9707.01; Carteret County; North Carolina,1453,107,7.364074328974536,57361.0,10.588235294117647,False,42.606910461590594,0,0.0,0.0,0.1919,False,-1
37167930902,Census Tract 9309.02; Stanly County; North Carolina,3633,42,1.1560693641618496,75539.0,15.422885572139302,False,17.563327710402945,0,0.0,0.0,0.1578,False,-1
37119003500,Census Tract 35; Mecklenburg County; North Carolina,2729,19,0.696225723708318,106941.0,3.7009893733968484,False,1.3759854914041567,4,99.99999999999987,1.4657383657017222,0.1128,False,-1
37167931102,Census Tract 9311.02; Stanly County; North Carolina,3566,794,22.26584408300617,54167.0,17.69985974754558,False,16.23677374937397,0,0.0,0.0,0.2483,False,-1
37167931101,Census Tract 9311.01; Stanly County; North Carolina,2148,234,10.893854748603351,62578.0,6.983240223463687,False,10.095358113972047,0,0.0,0.0,0.1701,False,-1
37167931204,Census Tract 9312.04; Stanly County; North Carolina,2856,606,21.218487394957982,47636.0,15.371148459383754,False,2.4325657041746855,1,99.99999999999997,0.35014005602240894,0.2266,False,-1
37167931002,Census Tract 9310.02; Stanly County; North Carolina,3489,735,21.066208082545142,60409.0,28.357771260997065,False,3.887941294657263,1,46.790179935973995,0.2866150759529951,0.2596,False,-1
37167930901,Census Tract 9309.01; Stanly County; North Carolina,2716,223,8.21060382916053,62647.0,5.721668512366187,False,19.736036579764228,0,0.0,0.0,0.1641,False,-1
37167931001,Census Tract 9310.01; Stanly County; North Carolina,2530,0,0.0,74280.0,8.221343873517787,False,14.020806358323098,0,0.0,0.0,0.1322,False,-1
37167931203,Census Tract 9312.03; Stanly County; North Carolina,2861,2077,72.59699405802166,18955.0,34.37042459736457,True,1.183015304359548,1,100.0,0.34952813701502966,0.632,False,-1
37119003106,Census Tract 31.06; Mecklenburg County; North Carolina,4391,666,15.167387838761101,115582.0,17.296409293593054,False,1.2322648198061936,15,99.99999999999993,3.416078342063311,0.205,False,-1
37119005913,Census Tract 59.13; Mecklenburg County; North Carolina,6822,2138,31.339783054822632,82500.0,4.892920880428316,False,7.466975537738421,0,0.0,0.0,0.2458,False,-1
37119003903,Census Tract 39.03; Mecklenburg County; North Carolina,2198,1681,76.4786169244768,22300.0,54.413102820746126,True,2.44187351628962,4,100.0,1.8198362147406735,0.6985,True,0
37119006005,Census Tract 60.05; Mecklenburg County; North Carolina,3409,1210,35.4942798474626,62663.0,12.026987386330303,False,7.2186121666421865,0,4.4892641381428975,0.0,0.2803,False,-1
37119002600,Census Tract 26; Mecklenburg County; North Carolina,1371,361,26.33114514952589,70208.0,10.35740335521517,False,2.653932105692052,9,99.99999999999993,6.564551422319474,0.2335,False,-1
37119002800,Census Tract 28; Mecklenburg County; North Carolina,3777,36,0.9531374106433679,250001.0,2.9123643102991794,False,2.5242075002580173,16,100.0,4.236166269526079,0.1121,False,-1
37119003600,Census Tract 36; Mecklenburg County; North Carolina,3838,1297,33.793642522146946,78672.0,9.722948248823837,False,1.3668578730446843,2,100.0,0.5211047420531526,0.2627,False,-1
37183054215,Census Tract 542.15; Wake County; North Carolina,4877,1697,34.795981135944224,96208.0,7.115029731392249,False,9.41955773314175,0,0.0,0.0,0.2671,False,-1
37183052810,Census Tract 528.10; Wake County; North Carolina,9318,6789,72.85898261429492,94438.0,17.750590255419617,False,2.254063970322063,1,99.99999999999989,0.1073191672032625,0.4424,True,2
37183053614,Census Tract 536.14; Wake County; North Carolina,2909,143,4.915778618081815,141071.0,3.162598831213476,False,1.7161064468425313,2,100.0,0.6875214850464078,0.1291,False,-1
37183053426,Census Tract 534.26; Wake County; North Carolina,6618,179,2.704744635841644,161793.0,10.063463281958295,False,3.817592472166852,1,73.58306877197369,0.1511030522816561,0.1392,False,-1
37183054304,Census Tract 543.04; Wake County; North Carolina,4743,1558,32.84840818047649,94884.0,4.72357551366236,False,18.036555698059644,0,0.0,0.0,0.2604,False,-1
37183053611,Census Tract 536.11; Wake County; North Carolina,7344,1126,15.332244008714596,122306.0,3.2543572984749454,False,3.046913877427153,1,99.99999999999986,0.13616557734204796,0.1729,False,-1
37183053609,Census Tract 536.09; Wake County; North Carolina,1699,311,18.304885226603883,90571.0,13.655091230135374,False,4.800511056214706,1,61.762030593968774,0.5885815185403178,0.2123,False,-1
37183054020,Census Tract 540.20; Wake County; North Carolina,4446,495,11.133603238866396,107083.0,6.474983020149423,False,5.026815920400455,0,50.34925453737672,0.0,0.1656,False,-1
37183054021,Census Tract 540.21; Wake County; North Carolina,2790,15,0.5376344086021506,160030.0,1.146953405017921,False,7.344374573038362,0,0.0,0.0,0.1111,False,-1
37119004304,Census Tract 43.04; Mecklenburg County; North Carolina,4363,2685,61.540224616089844,41304.0,17.167086866834747,False,5.4501086395967935,0,36.199970035225554,0.0,0.3976,True,0
37119006208,Census Tract 62.08; Mecklenburg County; North Carolina,3741,71,1.8978882651697406,99548.0,4.490777866880514,False,2.98119521292077,2,100.0,0.5346164127238706,0.1212,False,-1
37119002004,Census Tract 20.04; Mecklenburg County; North Carolina,5645,1657,29.353410097431354,97241.0,3.631532329495128,False,3.7481907383077115,12,99.99999999999996,2.1257750221434897,0.231,False,-1
37071031006,Census Tract 310.06; Gaston County; North Carolina,1627,112,6.883835279655809,93750.0,3.2898820608317814,False,15.295435998616487,0,0.0,0.0,0.1489,False,-1
